Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
4	GO:0050864	regulation of B cell activation	10/118	200/18800	5.33176881920579e-07	8.11371894460093e-06	5.71165496135472e-06	IKZF3/NCKAP1L/INPP5D/PTPRC/SAMSN1/TGFB1/TYROBP/LAPTM5/CD38/CD74	10
4	GO:0002715	regulation of natural killer cell mediated immunity	6/118	50/18800	6.82372816920457e-07	1.02841263741241e-05	7.23951394286978e-06	HLA-A/HLA-B/HLA-E/HLA-F/HLA-G/ARRB2	6
4	GO:0002286	T cell activation involved in immune response	8/118	116/18800	6.84995453618461e-07	1.02841263741241e-05	7.23951394286978e-06	FGL2/FCER1G/NCKAP1L/HLA-DMB/HLA-DRA/ITGAL/CD86/CD74	8
4	GO:0006959	humoral immune response	12/118	317/18800	7.42262271613534e-07	1.10696046773298e-05	7.79245163743051e-06	HLA-A/HLA-E/CXCL10/LYZ/CXCL9/PTPRC/RNASE6/CXCL11/SERPING1/C1QA/C1QB/C1QC	12
4	GO:0045637	regulation of myeloid cell differentiation	10/118	208/18800	7.63622602938943e-07	1.13127401508239e-05	7.96360692922034e-06	EVI2B/HCLS1/NCKAP1L/INPP5D/B2M/STAT1/TGFB1/C1QC/TYROBP/CD74	10
4	GO:0050900	leukocyte migration	13/118	384/18800	8.82542350148637e-07	1.29884686663322e-05	9.14323653616594e-06	FCER1G/NCKAP1L/CXCL10/ITGAL/CXCL9/PIK3CG/LGMN/RAC2/CCL5/CXCL11/C3AR1/DOCK8/CD74	13
4	GO:0050868	negative regulation of T cell activation	8/118	125/18800	1.21014991236402e-06	1.76934990454792e-05	1.24553441272554e-05	GPNMB/FGL2/NCKAP1L/HLA-G/IRF1/LAPTM5/CD86/CD74	8
4	GO:0042113	B cell activation	12/118	336/18800	1.36734415342171e-06	1.98620056571713e-05	1.39818650274702e-05	IKZF3/NCKAP1L/INPP5D/DOCK10/PTPRC/SAMSN1/TGFB1/TYROBP/LAPTM5/CD86/CD38/CD74	12
4	GO:0002468	dendritic cell antigen processing and presentation	4/118	15/18800	1.90829765164364e-06	2.73644990174797e-05	1.92632475496551e-05	FGL2/HLA-DRA/HLA-DRB3/CD74	4
4	GO:0030852	regulation of granulocyte differentiation	4/118	15/18800	1.90829765164364e-06	2.73644990174797e-05	1.92632475496551e-05	EVI2B/HCLS1/INPP5D/C1QC	4
4	GO:0030101	natural killer cell activation	7/118	93/18800	1.94583262243615e-06	2.77250164101253e-05	1.95170338797485e-05	FCGR3A/HLA-E/HLA-F/JAK2/PTPRC/TYROBP/CD2	7
4	GO:0002833	positive regulation of response to biotic stimulus	9/118	180/18800	2.02076983112646e-06	2.86105196976575e-05	2.01403841929726e-05	GBP5/LY96/HLA-DRB3/HLA-E/HLA-F/HLA-G/CCL5/TYROBP/NLRC5	9
4	GO:0002690	positive regulation of leukocyte chemotaxis	7/118	94/18800	2.091564967671e-06	2.94266090105662e-05	2.07148705172845e-05	NCKAP1L/CXCL10/LGMN/RAC2/CCL5/C3AR1/CD74	7
4	GO:0002687	positive regulation of leukocyte migration	8/118	141/18800	2.99664500174564e-06	4.18049757322974e-05	2.94286256007891e-05	NCKAP1L/CXCL10/LGMN/RAC2/CCL5/C3AR1/DOCK8/CD74	8
4	GO:0032102	negative regulation of response to external stimulus	13/118	429/18800	3.00876222302185e-06	4.18049757322974e-05	2.94286256007891e-05	FGL2/SAMHD1/HLA-A/HLA-B/AOAH/HLA-E/HLA-F/HLA-G/ARRB2/PTPRC/STAT2/SERPING1/NLRC5	13
4	GO:0042100	B cell proliferation	7/118	100/18800	3.17115575930356e-06	4.37893545281609e-05	3.0825529668084e-05	IKZF3/NCKAP1L/INPP5D/PTPRC/TYROBP/CD38/CD74	7
4	GO:0010934	macrophage cytokine production	4/118	17/18800	3.29513710415155e-06	4.49464737926037e-05	3.16400841322896e-05	HLA-G/TGFB1/LAPTM5/CD74	4
4	GO:0010935	regulation of macrophage cytokine production	4/118	17/18800	3.29513710415155e-06	4.49464737926037e-05	3.16400841322896e-05	HLA-G/TGFB1/LAPTM5/CD74	4
4	GO:0046640	regulation of alpha-beta T cell proliferation	5/118	37/18800	3.32092374802093e-06	4.50236752989261e-05	3.16944301565506e-05	HLA-A/HLA-E/IRF1/JAK2/PTPRC	5
4	GO:1903038	negative regulation of leukocyte cell-cell adhesion	8/118	144/18800	3.50645415347915e-06	4.72526382008004e-05	3.32635092809436e-05	GPNMB/FGL2/NCKAP1L/HLA-G/IRF1/LAPTM5/CD86/CD74	8
4	GO:0032814	regulation of natural killer cell activation	5/118	38/18800	3.80499649976411e-06	5.09687255686965e-05	3.58794501332941e-05	FCGR3A/HLA-E/HLA-F/JAK2/TYROBP	5
4	GO:0072678	T cell migration	6/118	67/18800	3.9292250722881e-06	5.23195028970743e-05	3.68303302515226e-05	CXCL10/ITGAL/PIK3CG/CCL5/CXCL11/DOCK8	6
4	GO:0050830	defense response to Gram-positive bacterium	7/118	104/18800	4.12237715316267e-06	5.45666135599106e-05	3.84121844978596e-05	GBP4/MPEG1/GBP2/HLA-A/HLA-E/LYZ/RNASE6	7
4	GO:0042116	macrophage activation	7/118	106/18800	4.68056680714144e-06	6.15907526327964e-05	4.33568293714154e-05	CTSC/JAK2/PTPRC/C1QA/TYROBP/CD84/CD74	7
4	GO:0045621	positive regulation of lymphocyte differentiation	7/118	107/18800	4.98242525978861e-06	6.51794462347785e-05	4.58830913428364e-05	NCKAP1L/HLA-DRA/HLA-G/INPP5D/PTPRC/CD86/CD74	7
4	GO:2001185	regulation of CD8-positive, alpha-beta T cell activation	4/118	19/18800	5.31452849905371e-06	6.91197689092043e-05	4.86568827085946e-05	NCKAP1L/HLA-A/HLA-E/IRF1	4
4	GO:0006874	cellular calcium ion homeostasis	13/118	456/18800	5.83796798891569e-06	7.54886380994474e-05	5.31402501455301e-05	CD52/FPR3/CXCL10/JAK2/CXCL9/PIK3CG/PTPRC/CCL5/CXCL11/C3AR1/GPR174/CD38/HERPUD1	13
4	GO:0007204	positive regulation of cytosolic calcium ion concentration	11/118	325/18800	6.42747639992276e-06	8.26337052105013e-05	5.81700223489683e-05	CD52/FPR3/CXCL10/JAK2/CXCL9/PIK3CG/PTPRC/CXCL11/C3AR1/GPR174/CD38	11
4	GO:0055074	calcium ion homeostasis	13/118	468/18800	7.71826039541201e-06	9.86614200259238e-05	6.94527371520985e-05	CD52/FPR3/CXCL10/JAK2/CXCL9/PIK3CG/PTPRC/CCL5/CXCL11/C3AR1/GPR174/CD38/HERPUD1	13
4	GO:0002761	regulation of myeloid leukocyte differentiation	7/118	117/18800	8.99967800205438e-06	0.000114387952787475	8.05234347552234e-05	EVI2B/HCLS1/INPP5D/TGFB1/C1QC/TYROBP/CD74	7
4	GO:0001774	microglial cell activation	5/118	47/18800	1.11160477981939e-05	0.000140489259460789	9.8897457663384e-05	CTSC/JAK2/PTPRC/C1QA/TYROBP	5
4	GO:0019730	antimicrobial humoral response	7/118	122/18800	1.18456724591534e-05	0.000148818013097055	0.000104760486362466	HLA-A/HLA-E/CXCL10/LYZ/CXCL9/RNASE6/CXCL11	7
4	GO:0046641	positive regulation of alpha-beta T cell proliferation	4/118	23/18800	1.19081020761613e-05	0.000148818013097055	0.000104760486362466	HLA-A/HLA-E/JAK2/PTPRC	4
4	GO:0050920	regulation of chemotaxis	9/118	225/18800	1.24019336929975e-05	0.000154128475951308	0.000108498788331721	NCKAP1L/CXCL10/LGMN/RAC2/CCL5/TGFB1/TMSB4X/C3AR1/CD74	9
4	GO:0002688	regulation of leukocyte chemotaxis	7/118	124/18800	1.31753809438317e-05	0.000162836061720175	0.000114628496027754	NCKAP1L/CXCL10/LGMN/RAC2/CCL5/C3AR1/CD74	7
4	GO:0072503	cellular divalent inorganic cation homeostasis	13/118	494/18800	1.37218034873023e-05	0.000168657551654369	0.00011872653566804	CD52/FPR3/CXCL10/JAK2/CXCL9/PIK3CG/PTPRC/CCL5/CXCL11/C3AR1/GPR174/CD38/HERPUD1	13
4	GO:0090023	positive regulation of neutrophil chemotaxis	4/118	24/18800	1.42205997066166e-05	0.000172597108169123	0.000121499787695461	NCKAP1L/RAC2/C3AR1/CD74	4
4	GO:0031349	positive regulation of defense response	10/118	289/18800	1.42554517932066e-05	0.000172597108169123	0.000121499787695461	CTSC/GBP5/HLA-E/HLA-F/HLA-G/JAK2/PIK3CG/CCL5/TYROBP/NLRC5	10
4	GO:0071356	cellular response to tumor necrosis factor	9/118	229/18800	1.42737885611479e-05	0.000172597108169123	0.000121499787695461	GBP1/GBP2/GBP3/JAK2/ASAH1/CCL5/STAT1/TMSB4X/LAPTM5	9
4	GO:0051480	regulation of cytosolic calcium ion concentration	11/118	356/18800	1.51072893778373e-05	0.000180939394798319	0.000127372342949102	CD52/FPR3/CXCL10/JAK2/CXCL9/PIK3CG/PTPRC/CXCL11/C3AR1/GPR174/CD38	11
4	GO:0002269	leukocyte activation involved in inflammatory response	5/118	50/18800	1.51254657252059e-05	0.000180939394798319	0.000127372342949102	CTSC/JAK2/PTPRC/C1QA/TYROBP	5
4	GO:0071622	regulation of granulocyte chemotaxis	5/118	51/18800	1.66859058558245e-05	0.000198544528720636	0.000139765482420568	NCKAP1L/RAC2/CCL5/C3AR1/CD74	5
4	GO:0060333	interferon-gamma-mediated signaling pathway	4/118	25/18800	1.68474078373341e-05	0.000199405562603791	0.000140371607489011	IRF1/JAK2/STAT1/NLRC5	4
4	GO:0097696	receptor signaling pathway via STAT	8/118	184/18800	2.11426234117481e-05	0.000248926571432003	0.000175231936974932	HCLS1/IL10RA/JAK2/PTPRC/CCL5/STAT1/STAT2/TGFB1	8
4	GO:0061900	glial cell activation	5/118	54/18800	2.2129675719692e-05	0.000259183688926446	0.000182452438008594	CTSC/JAK2/PTPRC/C1QA/TYROBP	5
4	GO:0002710	negative regulation of T cell mediated immunity	4/118	27/18800	2.31477964189184e-05	0.000266915570047013	0.000187895298115583	NCKAP1L/HLA-F/HLA-G/PTPRC	4
4	GO:0036037	CD8-positive, alpha-beta T cell activation	4/118	27/18800	2.31477964189184e-05	0.000266915570047013	0.000187895298115583	NCKAP1L/HLA-A/HLA-E/IRF1	4
4	GO:0071624	positive regulation of granulocyte chemotaxis	4/118	27/18800	2.31477964189184e-05	0.000266915570047013	0.000187895298115583	NCKAP1L/RAC2/C3AR1/CD74	4
4	GO:0002763	positive regulation of myeloid leukocyte differentiation	5/118	55/18800	2.42212948640125e-05	0.000277861726209211	0.000195600848132593	EVI2B/HCLS1/TGFB1/TYROBP/CD74	5
4	GO:0002275	myeloid cell activation involved in immune response	6/118	93/18800	2.62870378216175e-05	0.000300020936770195	0.000211199831262834	DOCK2/FCER1G/PIK3CG/RAC2/TYROBP/CD84	6
4	GO:0010818	T cell chemotaxis	4/118	28/18800	2.68752152225664e-05	0.00030517693630904	0.000214829398733419	CXCL10/PIK3CG/CCL5/CXCL11	4
4	GO:0034612	response to tumor necrosis factor	9/118	249/18800	2.76746785608016e-05	0.000310203874819185	0.000218368113652919	GBP1/GBP2/GBP3/JAK2/ASAH1/CCL5/STAT1/TMSB4X/LAPTM5	9
4	GO:0045582	positive regulation of T cell differentiation	6/118	94/18800	2.79367291525684e-05	0.000310203874819185	0.000218368113652919	NCKAP1L/HLA-DRA/HLA-G/PTPRC/CD86/CD74	6
4	GO:0001915	negative regulation of T cell mediated cytotoxicity	3/118	10/18800	2.80112573596225e-05	0.000310203874819185	0.000218368113652919	NCKAP1L/HLA-G/PTPRC	3
4	GO:0002291	T cell activation via T cell receptor contact with antigen bound to MHC molecule on antigen presenting cell	3/118	10/18800	2.80112573596225e-05	0.000310203874819185	0.000218368113652919	FGL2/HLA-DMB/ITGAL	3
4	GO:0032819	positive regulation of natural killer cell proliferation	3/118	10/18800	2.80112573596225e-05	0.000310203874819185	0.000218368113652919	FCGR3A/HLA-E/JAK2	3
4	GO:0045089	positive regulation of innate immune response	7/118	140/18800	2.89454482882761e-05	0.00031897028483189	0.000224539230693602	GBP5/HLA-E/HLA-F/HLA-G/CCL5/TYROBP/NLRC5	7
4	GO:0061082	myeloid leukocyte cytokine production	4/118	29/18800	3.10245717984815e-05	0.000340205721143152	0.000239487922654945	HLA-G/TGFB1/LAPTM5/CD74	4
4	GO:0002820	negative regulation of adaptive immune response	5/118	59/18800	3.4167871722387e-05	0.000372846483136486	0.000262465397158875	NCKAP1L/HLA-F/HLA-G/PTPRC/SAMSN1	5
4	GO:0071216	cellular response to biotic stimulus	9/118	256/18800	3.43824135161931e-05	0.00037336630599866	0.00026283132662353	TXNIP/LY96/CXCL10/JAK2/CXCL9/CCL5/CXCL11/TGFB1/CD86	9
4	GO:0060142	regulation of syncytium formation by plasma membrane fusion	4/118	30/18800	3.56245927462376e-05	0.000384743846628446	0.000270840549869964	CXCL10/CXCL9/TYROBP/CD53	4
4	GO:0030099	myeloid cell differentiation	11/118	391/18800	3.57741261058188e-05	0.000384743846628446	0.000270840549869964	EVI2B/HCLS1/NCKAP1L/INPP5D/JAK2/B2M/STAT1/TGFB1/C1QC/TYROBP/CD74	11
4	GO:0071674	mononuclear cell migration	8/118	199/18800	3.70444083486543e-05	0.000396499241511673	0.000279115763735013	CXCL10/ITGAL/PIK3CG/LGMN/CCL5/CXCL11/C3AR1/DOCK8	8
4	GO:0045060	negative thymic T cell selection	3/118	11/18800	3.83390796603283e-05	0.000406466925119216	0.000286132517694444	DOCK2/PTPRC/CD74	3
4	GO:0098883	synapse pruning	3/118	11/18800	3.83390796603283e-05	0.000406466925119216	0.000286132517694444	C1QA/C1QB/C1QC	3
4	GO:1902106	negative regulation of leukocyte differentiation	6/118	102/18800	4.43581232266255e-05	0.000468061894613025	0.000329492315526474	FGL2/HLA-G/INPP5D/IRF1/C1QC/CD74	6
4	GO:0051235	maintenance of location	10/118	331/18800	4.5344939122939e-05	0.000476228304309927	0.000335241062159213	FTL/GM2A/CXCL10/CXCL9/MSR1/SRGN/RNF213/PTPRC/CXCL11/TMSB4X	10
4	GO:1902624	positive regulation of neutrophil migration	4/118	32/18800	4.6294910241273e-05	0.00048393324397069	0.000340664956817238	NCKAP1L/RAC2/C3AR1/CD74	4
4	GO:0032615	interleukin-12 production	5/118	63/18800	4.70221294226901e-05	0.000486983812585915	0.00034281240553774	HLA-B/HLA-G/IRF1/ARRB2/LAPTM5	5
4	GO:0032655	regulation of interleukin-12 production	5/118	63/18800	4.70221294226901e-05	0.000486983812585915	0.00034281240553774	HLA-B/HLA-G/IRF1/ARRB2/LAPTM5	5
4	GO:0002444	myeloid leukocyte mediated immunity	6/118	104/18800	4.94796289403255e-05	0.000510073409859485	0.000359066334682159	FCGR3A/HLA-E/PIK3CG/RAC2/TYROBP/CD84	6
4	GO:0032817	regulation of natural killer cell proliferation	3/118	12/18800	5.08847138675606e-05	0.000517405022371514	0.000364227425578328	FCGR3A/HLA-E/JAK2	3
4	GO:0043383	negative T cell selection	3/118	12/18800	5.08847138675606e-05	0.000517405022371514	0.000364227425578328	DOCK2/PTPRC/CD74	3
4	GO:0060907	positive regulation of macrophage cytokine production	3/118	12/18800	5.08847138675606e-05	0.000517405022371514	0.000364227425578328	HLA-G/LAPTM5/CD74	3
4	GO:0090022	regulation of neutrophil chemotaxis	4/118	33/18800	5.24259664830787e-05	0.000530664647161299	0.000373561542551492	NCKAP1L/RAC2/C3AR1/CD74	4
4	GO:1903707	negative regulation of hemopoiesis	6/118	106/18800	5.50639767516577e-05	0.000554856378348911	0.00039059131920569	FGL2/HLA-G/INPP5D/IRF1/C1QC/CD74	6
4	GO:0050869	negative regulation of B cell activation	4/118	35/18800	6.64363903520168e-05	0.000666449350750949	0.000469147226653846	INPP5D/SAMSN1/TYROBP/LAPTM5	4
4	GO:0071222	cellular response to lipopolysaccharide	8/118	217/18800	6.82638640530839e-05	0.000681724392351557	0.000479900096914537	LY96/CXCL10/JAK2/CXCL9/CCL5/CXCL11/TGFB1/CD86	8
4	GO:0002685	regulation of leukocyte migration	8/118	218/18800	7.04976060789876e-05	0.000700902865771979	0.00049340078921247	NCKAP1L/CXCL10/LGMN/RAC2/CCL5/C3AR1/DOCK8/CD74	8
4	GO:0048872	homeostasis of number of cells	9/118	282/18800	7.26526092523972e-05	0.00071913224290979	0.000506233364888618	HCLS1/NCKAP1L/INPP5D/JAK2/DOCK10/B2M/STAT1/GPR174/CD74	9
4	GO:0030851	granulocyte differentiation	4/118	36/18800	7.43801182363076e-05	0.000732988213632688	0.000515987279765899	EVI2B/HCLS1/INPP5D/C1QC	4
4	GO:0002237	response to molecule of bacterial origin	10/118	354/18800	7.94147547329032e-05	0.000779170203234669	0.000548497105634456	LY96/IL10RA/CXCL10/JAK2/CXCL9/B2M/CCL5/CXCL11/TGFB1/CD86	10
4	GO:0045730	respiratory burst	4/118	37/18800	8.29933539318577e-05	0.000804376699245655	0.000566241226300026	CD52/CYBB/PIK3CG/RAC2	4
4	GO:0001787	natural killer cell proliferation	3/118	14/18800	8.34221699709397e-05	0.000804376699245655	0.000566241226300026	FCGR3A/HLA-E/JAK2	3
4	GO:0043301	negative regulation of leukocyte degranulation	3/118	14/18800	8.34221699709397e-05	0.000804376699245655	0.000566241226300026	NCKAP1L/HLA-F/CD84	3
4	GO:0045059	positive thymic T cell selection	3/118	14/18800	8.34221699709397e-05	0.000804376699245655	0.000566241226300026	DOCK2/PTPRC/CD74	3
4	GO:0001959	regulation of cytokine-mediated signaling pathway	7/118	166/18800	8.54664621203581e-05	0.000820551398125498	0.00057762741058078	SAMHD1/PTPRC/CCL5/STAT2/LAPTM5/NLRC5/CD74	7
4	GO:0032609	interferon-gamma production	6/118	117/18800	9.54622159008523e-05	0.000906108006400776	0.000637855011446515	BTN3A1/HLA-A/HLA-DPA1/JAK2/LAPTM5/CD2	6
4	GO:0032649	regulation of interferon-gamma production	6/118	117/18800	9.54622159008523e-05	0.000906108006400776	0.000637855011446515	BTN3A1/HLA-A/HLA-DPA1/JAK2/LAPTM5/CD2	6
4	GO:0150076	neuroinflammatory response	5/118	73/18800	9.55929769828266e-05	0.000906108006400776	0.000637855011446515	CTSC/JAK2/PTPRC/C1QA/TYROBP	5
4	GO:0071219	cellular response to molecule of bacterial origin	8/118	229/18800	9.93485692134924e-05	0.000937733119538323	0.000660117519624183	LY96/CXCL10/JAK2/CXCL9/CCL5/CXCL11/TGFB1/CD86	8
4	GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	4/118	39/18800	0.000102362987935846	0.00096212606727936	0.000677288942733418	NCKAP1L/HLA-DRA/HLA-DRB3/CD86	4
4	GO:0072676	lymphocyte migration	6/118	119/18800	0.000104845424835495	0.000981335629108795	0.000690811519726494	CXCL10/ITGAL/PIK3CG/CCL5/CXCL11/DOCK8	6
4	GO:0032635	interleukin-6 production	7/118	172/18800	0.000106732640895227	0.000990709202002588	0.000697410049265168	NCKAP1L/HLA-B/INPP5D/ARRB2/TYROBP/CD84/CD74	7
4	GO:0032675	regulation of interleukin-6 production	7/118	172/18800	0.000106732640895227	0.000990709202002588	0.000697410049265168	NCKAP1L/HLA-B/INPP5D/ARRB2/TYROBP/CD84/CD74	7
4	GO:0007259	receptor signaling pathway via JAK-STAT	7/118	173/18800	0.000110662629578322	0.00102294339820953	0.000720101321657981	HCLS1/IL10RA/JAK2/PTPRC/CCL5/STAT1/STAT2	7
4	GO:0043299	leukocyte degranulation	5/118	76/18800	0.000115832447364343	0.00106632586318533	0.000750640421299794	NCKAP1L/HLA-F/PIK3CG/RAC2/CD84	5
4	GO:0032729	positive regulation of interferon-gamma production	5/118	77/18800	0.000123260330939628	0.00113005475537684	0.000795502394675082	BTN3A1/HLA-A/HLA-DPA1/JAK2/CD2	5
4	GO:0030218	erythrocyte differentiation	6/118	124/18800	0.000131534837905532	0.00120099360161092	0.000845439817429329	HCLS1/NCKAP1L/INPP5D/JAK2/B2M/STAT1	6
4	GO:0060759	regulation of response to cytokine stimulus	7/118	178/18800	0.000132119541151452	0.00120142851038942	0.000845745971598511	SAMHD1/PTPRC/CCL5/STAT2/LAPTM5/NLRC5/CD74	7
4	GO:0002347	response to tumor cell	4/118	42/18800	0.000137293042559049	0.00123840538792175	0.000871775855977664	TXNIP/HLA-A/HLA-DRB3/LAPTM5	4
4	GO:0030890	positive regulation of B cell proliferation	4/118	42/18800	0.000137293042559049	0.00123840538792175	0.000871775855977664	NCKAP1L/PTPRC/CD38/CD74	4
4	GO:0006909	phagocytosis	9/118	310/18800	0.000148920361097534	0.00133789095492041	0.000941808751646209	DOCK2/FCER1G/NCKAP1L/ITGAL/MSR1/BIN2/PTPRC/RAC2/TYROBP	9
4	GO:1902622	regulation of neutrophil migration	4/118	45/18800	0.000180126324959235	0.00161177035573523	0.00113460624058533	NCKAP1L/RAC2/C3AR1/CD74	4
4	GO:0050672	negative regulation of lymphocyte proliferation	5/118	84/18800	0.000185994591510706	0.00165764900880258	0.00116690253260648	GPNMB/HLA-G/INPP5D/TYROBP/CD86	5
4	GO:0034101	erythrocyte homeostasis	6/118	133/18800	0.000192943917694285	0.0017127600947703	0.00120569799862427	HCLS1/NCKAP1L/INPP5D/JAK2/B2M/STAT1	6
4	GO:0032945	negative regulation of mononuclear cell proliferation	5/118	85/18800	0.000196637380315071	0.00173864750895183	0.00122392145184666	GPNMB/HLA-G/INPP5D/TYROBP/CD86	5
4	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	7/118	190/18800	0.000197615709771057	0.00174041867227502	0.001225168262816	HCLS1/JAK2/ARRB2/PTPRC/CCL5/TGFB1/CD74	7
4	GO:0045646	regulation of erythrocyte differentiation	4/118	47/18800	0.000213559666850079	0.00187346264605344	0.00131882460931979	NCKAP1L/INPP5D/B2M/STAT1	4
4	GO:0001960	negative regulation of cytokine-mediated signaling pathway	5/118	87/18800	0.000219310438341158	0.00191639629128582	0.00134904776216436	SAMHD1/PTPRC/CCL5/STAT2/NLRC5	5
4	GO:0050730	regulation of peptidyl-tyrosine phosphorylation	8/118	261/18800	0.000243332368933967	0.00211803311013729	0.00149099006317926	HCLS1/JAK2/ARRB2/PTPRC/CCL5/SAMSN1/TGFB1/CD74	8
4	GO:0043300	regulation of leukocyte degranulation	4/118	49/18800	0.000251244696016185	0.00217001693045639	0.00152758408957615	NCKAP1L/HLA-F/RAC2/CD84	4
4	GO:1904894	positive regulation of receptor signaling pathway via STAT	4/118	49/18800	0.000251244696016185	0.00217001693045639	0.00152758408957615	IL10RA/JAK2/CCL5/TGFB1	4
4	GO:0032496	response to lipopolysaccharide	9/118	333/18800	0.000253618888360152	0.00217024567746913	0.00152774511610654	LY96/IL10RA/CXCL10/JAK2/CXCL9/CCL5/CXCL11/TGFB1/CD86	9
4	GO:0060339	negative regulation of type I interferon-mediated signaling pathway	3/118	20/18800	0.000254181657352218	0.00217024567746913	0.00152774511610654	SAMHD1/STAT2/NLRC5	3
4	GO:0090026	positive regulation of monocyte chemotaxis	3/118	20/18800	0.000254181657352218	0.00217024567746913	0.00152774511610654	CXCL10/LGMN/CCL5	3
4	GO:0008154	actin polymerization or depolymerization	7/118	199/18800	0.00026221245849395	0.00223030140551699	0.00157002136444647	HCLS1/NCKAP1L/JAK2/PLEK/TMSB4X/ARHGAP18/FCHSD2	7
4	GO:0070664	negative regulation of leukocyte proliferation	5/118	91/18800	0.00027057824813896	0.00229274068593505	0.00161397551521485	GPNMB/HLA-G/INPP5D/TYROBP/CD86	5
4	GO:2000107	negative regulation of leukocyte apoptotic process	4/118	50/18800	0.000271776802998009	0.0022942064464398	0.00161500733777566	HCLS1/CCL5/DOCK8/CD74	4
4	GO:0060761	negative regulation of response to cytokine stimulus	5/118	92/18800	0.000284708225762683	0.00239433195876361	0.00168549072315383	SAMHD1/PTPRC/CCL5/STAT2/NLRC5	5
4	GO:0002639	positive regulation of immunoglobulin production	4/118	51/18800	0.000293486666584578	0.00245480201047855	0.00172805863476739	HLA-E/PTPRC/TGFB1/CD86	4
4	GO:0150146	cell junction disassembly	3/118	21/18800	0.000295190764782624	0.00245480201047855	0.00172805863476739	C1QA/C1QB/C1QC	3
4	GO:1901739	regulation of myoblast fusion	3/118	21/18800	0.000295190764782624	0.00245480201047855	0.00172805863476739	CXCL10/CXCL9/CD53	3
4	GO:0045061	thymic T cell selection	3/118	22/18800	0.000340239051089845	0.00280854153980806	0.00197707368588234	DOCK2/PTPRC/CD74	3
4	GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response	3/118	22/18800	0.000340239051089845	0.00280854153980806	0.00197707368588234	HLA-G/LAPTM5/CD74	3
4	GO:0002573	myeloid leukocyte differentiation	7/118	210/18800	0.000363190778553494	0.00296704488682862	0.0020886521660568	EVI2B/HCLS1/INPP5D/TGFB1/C1QC/TYROBP/CD74	7
4	GO:1990868	response to chemokine	5/118	97/18800	0.000363939780947682	0.00296704488682862	0.0020886521660568	CXCL10/CXCL9/CCL5/CXCL11/DOCK8	5
4	GO:1990869	cellular response to chemokine	5/118	97/18800	0.000363939780947682	0.00296704488682862	0.0020886521660568	CXCL10/CXCL9/CCL5/CXCL11/DOCK8	5
4	GO:0002823	negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	4/118	54/18800	0.000366072592205945	0.00296704488682862	0.0020886521660568	NCKAP1L/HLA-F/HLA-G/PTPRC	4
4	GO:0006968	cellular defense response	4/118	54/18800	0.000366072592205945	0.00296704488682862	0.0020886521660568	LY96/HLA-G/CXCL9/TYROBP	4
4	GO:0032956	regulation of actin cytoskeleton organization	9/118	352/18800	0.000380767084809002	0.00307500349717595	0.00216464966321211	HCLS1/NCKAP1L/ARHGDIB/PLEK/RAC2/TMSB4X/ARHGAP18/GMFG/FCHSD2	9
4	GO:0050871	positive regulation of B cell activation	6/118	152/18800	0.000396104800785788	0.00318736129265399	0.00224374396810125	NCKAP1L/INPP5D/PTPRC/TGFB1/CD38/CD74	6
4	GO:0060337	type I interferon signaling pathway	4/118	56/18800	0.000421070696654822	0.0033761116430711	0.00237661483567483	SAMHD1/STAT1/STAT2/NLRC5	4
4	GO:0045649	regulation of macrophage differentiation	3/118	24/18800	0.000443098421118367	0.00352744187915227	0.00248314380218422	HCLS1/TGFB1/C1QC	3
4	GO:0060143	positive regulation of syncytium formation by plasma membrane fusion	3/118	24/18800	0.000443098421118367	0.00352744187915227	0.00248314380218422	CXCL9/TYROBP/CD53	3
4	GO:0051651	maintenance of location in cell	7/118	219/18800	0.000467162091741262	0.00370582127384824	0.00260871403226924	FTL/CXCL10/CXCL9/SRGN/PTPRC/CXCL11/TMSB4X	7
4	GO:0071357	cellular response to type I interferon	4/118	58/18800	0.00048172624082077	0.0038078501792087	0.00268053731176445	SAMHD1/STAT1/STAT2/NLRC5	4
4	GO:0042742	defense response to bacterium	9/118	364/18800	0.000485331204059114	0.00381921574648378	0.00268853810636413	GBP4/MPEG1/FCER1G/GBP2/HLA-A/HLA-E/LYZ/RNF213/RNASE6	9
4	GO:0008064	regulation of actin polymerization or depolymerization	6/118	158/18800	0.000486578671322252	0.00381921574648378	0.00268853810636413	HCLS1/NCKAP1L/PLEK/TMSB4X/ARHGAP18/FCHSD2	6
4	GO:0031579	membrane raft organization	3/118	25/18800	0.000501223559293054	0.00387971315618879	0.00273112527664326	DOCK2/PTPRC/CD2	3
4	GO:0032753	positive regulation of interleukin-4 production	3/118	25/18800	0.000501223559293054	0.00387971315618879	0.00273112527664326	FCER1G/HLA-E/CD86	3
4	GO:0098581	detection of external biotic stimulus	3/118	25/18800	0.000501223559293054	0.00387971315618879	0.00273112527664326	LY96/HLA-A/HLA-B	3
4	GO:1903306	negative regulation of regulated secretory pathway	3/118	25/18800	0.000501223559293054	0.00387971315618879	0.00273112527664326	NCKAP1L/HLA-F/CD84	3
